lemma,sentence,sense_id,start,end,sent_id,senses
কাটা,কিন্তু হুইলচেয়ার ছেড়ে সোজা হয়ে দাঁড়াতে না পারলেও এক বছর আগে রুবেলের সেই সাঁতার কাটার ইচ্ছে পূরণ হয়।,0,79,83,bn_0_434,"To spend (time), to pass (time)"
কাটা,"মুম্বইয়ে সিরিজ নির্ণায়ক টি - টোয়েন্টির আগে সলমনের সঙ্গে সময় কাটালেন শামি , দাবাং থ্রি - র জন্য জানালেন শুভকামনা",0,64,68,bn_0_435,"To spend (time), to pass (time)"
কাটা,"গোল করার লোকের এতটাই অভাব, কিছুদিন আগে আফ্রিকান ফুটবলারদের নাগরিকত্ব দিয়ে গোলখরা কাটাতে চেয়েছিল বাংলাদেশ ফুটবল ফেডারেশন!",0,81,85,bn_0_436,"To spend (time), to pass (time)"
কাটা,"আগে কিন্তু আমার জীবন এমন ছিল না , গলফ ক্লাবেই বেশির ভাগ সময় কাটাতাম ।",0,61,65,bn_0_437,"To spend (time), to pass (time)"
কাটা,"এ ছাড়া পাবেন কিচেন হুক ১৭০ টাকা, ডিম ফেটানোর এগ টুলস ২৭০ টাকা (প্রতি পিস), ফিশ ক্লিনার বা মাছের আঁশ ছাড়ানোর যন্ত্র ১৬০ টাকা, সবজি কাটার যন্ত্র ২৬০ টাকা, হাতুড়ি ১৮০-২৯০ টাকা, পেস্ট্রি ব্রাশ ১২০ টাকা, বাদাম কাটার যন্ত্র ৩৫০ টাকা, বিভিন্ন আকারের ছুরি ১৯০-২৩০ টাকা, বিভিন্ন আকারের কিচেন সিজারস ২১০-৩৯০ টাকা, বারবিকিউ হুক ১২০ টাকা, প্লাস্টিকের চপিং বোর্ড ৫৭০-৯৪০ টাকা, কাঠের চপিং বোর্ড ৪৫০ টাকা, চাপাতি ১৭০-৬৫০ টাকা।",1,132,136,bn_1_438,"To cut, chop"
কাটা,"‘কাটার আগে বলে দিতে হয়, মাছের টুকরোর আকার কেমন হবে’, আমি এসব বকবক করছিলাম।",1,1,5,bn_1_439,"To cut, chop"
কাটা,"কোরবানির সরঞ্জামের মধ্যে রয়েছে মাংস কাটার জন্য বিভিন্ন আকারের ছুরি , চাপাতি , খাউট্টা , পাটি সহ কোরবানির নান সরঞ্জাম ।",1,37,41,bn_1_440,"To cut, chop"
কাটা,পাতা কাটার সময় এদের পিঠের ওপর বসিয়ে দেয় একটু ছোট আকারের পিঁপড়েকে।,1,5,9,bn_1_441,"To cut, chop"
কাটা,"আর ছোট কাপড়ের ব্যাগটির ভিতরে মিলেছে তিনটি পাপোষ , তিনটি চপার , একটি ছোট পেনসিল কাটার এবং একটি মাঝারি আকারের ছুরি ও দস্তানা ।",1,80,84,bn_1_442,"To cut, chop"
কাটা,"✔ আপনি চাইলে যে কোনও আকারের ফসল কাটাবেন , Make আপনার সেরা কভার নকশা করতে টেক্সট , স্টিকার , প্রভাব , এবং ফটো ফিল্টার যোগ করুন",1,32,36,bn_1_443,"To cut, chop"
কাটা,ফসল কাটার সময় এই সমস্যা আরো তীব্র আকার ধারণ করে ।,1,4,8,bn_1_444,"To cut, chop"
কাটা,"কাঠ ব্যবসায়ী সাংবাদিক ফিরোজ হোসেন জানায় , দুপচাঁচিয়া উপজেলার ধাপের হাট সহ বিভিন্ন বাজারে কোরবানির গোস্ত কাটার বড় আকারের কাঠের গুল ৫০০ থেকে ৬০০ টাকায় এবং ছোট আকারের গুল ২০০ থেকে ৩০০ টাকায় বিক্রি হচ্ছে ।",1,107,111,bn_1_445,"To cut, chop"
কাটা,"আকাশে মেঘের আনাগোনা , হঠাৎ দমকা বাতাস , বিদ্যুৎ চমকানো , আকস্মিক বন্যা-শিলাবৃষ্টির আশঙ্কার মধ্যেই চলছে ধান কাটার ধুম ।",1,107,111,bn_1_446,"To cut, chop"
কাটা,কিন্তু ধান কাটার সময় বৃষ্টি ও আকাশে মেঘের কারণে বিভিন্ন স্থানে ধান মাজরা পোকা ও সাদা শীষ রোগে আক্রান্ত হয়।,1,11,15,bn_1_447,"To cut, chop"
কাটা,লটারির টিকিট কাটার আগে এগুলো মাথায় রাখুন,1,13,17,bn_1_448,"To cut, chop"
কাটা,মাত্র এক মাস আগে কক্সবাজারের জাহাজপুরা এলাকায় সংরক্ষিত বনের ভেতর দিয়ে পাকা সড়ক নির্মাণ করতে দেড় শ বছরের পুরোনো গর্জনগাছ কাটার সংবাদ ছাপা হলো।,1,120,124,bn_1_449,"To cut, chop"
কাটা,এ ছাড়া নির্বাচনের কয়েক দিন আগে পার্শ্ববর্তী কক্সবাজারে পাহাড়ধসে অর্ধশতাধিক ব্যক্তির প্রাণহানিও সাম্প্রতিক কালে চট্টগ্রামে পাহাড় কাটার বাধাহীন প্রতিযোগিতার কথাই ভোটারদের স্মরণ করিয়ে দিয়েছে ।,1,132,136,bn_1_450,"To cut, chop"
কাটা,"পাট কাটার আগে একরে ৮০ , ০০০ থেকে ১ , ০০ , ০০০ বা হেক্টরে ১ , ৯০ , ০০০ থেকে ২ , ৪০ , ০০০টি গাছ রাখা নির্ধারিত থাকলেও একরে ৭৫ , ০০০ বা হেক্টরে ১ , ৮০ , ০০০ এর অধিক গাছ থাকে না ।",1,4,8,bn_1_451,"To cut, chop"
কাটা,"আগে প্রশাসনের কর্মকর্তারা পাহাড় কাটার খবর পেলে ঘটনাস্থলে ছুটে যেতেন, এখন আইনশৃঙ্খলা পরিস্থিতির উন্নয়নসহ নানা রাজনৈতিক কর্মসূচি নিয়ে প্রশাসন ব্যস্ত থাকায় ভূমিদস্যুরা বেপরোয়া হয়ে উঠেছে।",1,32,36,bn_1_452,"To cut, chop"
কাটা,এর আগে জন্মদিনের কেক কাটার পর আনন্দ শোভাযাত্রা বের করা হয় ।,1,21,25,bn_1_453,"To cut, chop"
কাটা,কিন্তু ভিকটিমের হাতের ক্ষতটির কথা সঠিক হলেও তা হয়েছিল ঘটনার বহু আগে তরকারী কাটার বটি দিয়ে ।,1,76,80,bn_1_454,"To cut, chop"
কাটা,"প্রচলিত আইনে এমন প্রকল্প নেওয়ার আগে অবস্থানগত ছাড়পত্র , পরিবেশগত প্রভাব সমীক্ষা ( ইআইএ ) এবং গাছ কাটার জন্য অনুমোদন লাগে ।",1,99,103,bn_1_455,"To cut, chop"
কাটা,এর আগে গাছ কাটার প্রতিবাদ করায় ওই এলাকার সন্ত্রাসীরা নলকূপ চুরি ও পুকুরের মাছ লুটসহ হুমকি-ধমকি ও চাঁদা দাবি করে।,1,11,15,bn_1_456,"To cut, chop"
কাটা,. দাড়ি কাটার আগে ভালো করে ঠান্ডা জলে মুখ ধুয়ে নিন ।,1,8,12,bn_1_457,"To cut, chop"
কাটা,তারা ঢালপালার কাটার পরিবর্তে বিগত দশ বছর আগে সারিবদ্ধ ভাবে সড়ক পাশে রোপিত ছোট বড় টি মেহগনি গাছ গোড়ালি ধরে কেটে ফেলে ।,1,14,18,bn_1_458,"To cut, chop"
কাটা,"গাছ কাটার অভিযোগ অস্বীকার করে মসাইদ আলী মুঠোফোনে বলেন, এ জায়গাটা আগে থেকেই ফাঁকা।",1,4,8,bn_1_459,"To cut, chop"
কাটা,"গতকাল বৃহস্পতিবার বিকালে সিলেটে হিন্দু সম্প্রদায়ের রথযাত্রা উদ্বোধনকালে সাংবাদিকদের প্রশ্নের জবাবে তিনি বলেন , গাছগুলো বেতার কেন্দ্রের হলেও এতগুলো গাছ কাটার আগে বন বিভাগের যথাযথ অনুমতি নেওয়া উচিত ছিল ।",1,152,156,bn_1_460,"To cut, chop"
কাটা,"চন্দন দাস , বাঘারপাড়া ( যশোর ) : ধান কাটার আগে কৃষকের চোখে - মুখে থাকে আনন্দের ঝিলিক ।",1,38,42,bn_1_461,"To cut, chop"
কাটা,গতো কয়েকদিন আগে গুনাইগাছ ইউপি সদস্য মোঃ আবুল কাশেম ৪০দিনের ( কাবিটা ) মাটি কাটার এক প্রকল্পের মাধ্যমে রাস্তাটি সংষ্কার করলেও মাত্রাতিরিক্ত ভাড়ী যান চলায় বোঝার কোনো উপায় নেই যে মাত্র ৩০ হতে ৩৫ দিন আগে রাস্তাটি সংষ্কার করা হয়েছে ।,1,76,80,bn_1_462,"To cut, chop"
কাটা,তবে জিব কাটার আগে তিনি খনাকে কিছু বলার সুযোগ দেন।,1,8,12,bn_1_463,"To cut, chop"
কাটা,"তিনি বলেন, আগে পাট জাগ দেওয়ার জলাশয় ঠিক করে তবেই পাট কাটার চিন্তা করতে হবে কৃষকদের।",1,53,57,bn_1_464,"To cut, chop"
কাটা,অঘ্রানে নতুন ফসল পাকলে কৃষকরা ফসল কাটার আগে বিজোড় সংখ্যক ধানের ছড়া কেটে ঘরের চালের এক কোণায় বেঁধে রাখেন ।,1,34,38,bn_1_465,"To cut, chop"
কাটা,৩ . কিন্তু ফসল কাটার আগে ফসল বুনতে হবে ।,1,15,19,bn_1_466,"To cut, chop"
কাটা,এর আগে সোমবার ( ফেব্রুয়ারি ) সোমবার দুপুরে মসজিদের সংস্কার কাজ করতে গিয়ে মাটি কাটার সময় নির্মাণ শ্রমিকর গ্রেনেডগুলো দেখতে পান ।,1,80,84,bn_1_467,"To cut, chop"
কাটা,"গবাদিপশু জবাই এবং মাংস কাটার যাবতীয় সরঞ্জাম ব্যবহারের আগে জীবানুমুক্ত করা , খোলা মাংস বিক্রি না করা এবং মাংসের দোকানে স্যানিটেশনের ব্যবস্থা রাখার নির্দেশনা থাকলেও উপজেলার হাট - বাজারগুলোর কোনো মাংসের দোকানেই তা মানা হচ্ছে না ।",1,23,27,bn_1_468,"To cut, chop"
কাটা,"’ তিনি গাছ কাটার সিদ্ধান্ত বাস্তবায়নের আগে সংশ্লিষ্ট সব পক্ষের সঙ্গে আলোচনা করার কথা বলেন, যাতে যথাসম্ভব কম গাছ কেটে ওই রাস্তা চার লেনে উন্নীত করা যায়।",1,11,15,bn_1_469,"To cut, chop"
কাটা,"টিকিট কাটার আগে একখানা সাদা খোপকাটা পাতায় যাদের টিকিট কাটা হবে তাদের নাম , ঠিকানা , বয়স , ট্রেনের নম্বর , কেমন বার্থ চাওয়া হচ্ছে , বেড়াতে যাওয়ার তারিখ - এই সব গোটা - গোটা করে লিখতে হত ।",1,6,10,bn_1_470,"To cut, chop"
কাটা,কিছুদিন আগে আমার মেয়ের পায়ের নখ কাটার সময় ওর মা বেশ গভীর করেই মাংসসহ কেটে ফেলেছে।,1,32,36,bn_1_471,"To cut, chop"
কাটা,"কিংসলের জন্মদিনের কেক কাটার সময়ে অর্থ সচিব জানান , তিনি ওমর ও সনিকে আগে প্রতিশ্রুতি দিয়েছিলেন , ৩ ডিসেম্বর একটি পার্টি থ্রো করবেন ।",1,22,26,bn_1_472,"To cut, chop"
কাটা,কারণ ফসল কাটার আগে বা তোলার পরপরই সময়টায় তার টাকার প্রয়োজন পড়ে ; হয়তো সে উপকরণ বাকিতে কিনেছিল বা অন্য কোথাও লগ্নী করেছিল অথবা সামাজিক কোনো কারণে ।,1,9,13,bn_1_473,"To cut, chop"
কাটা,চুল কাটার আগে তো ঠিকই ছিল মানুষটা !,1,4,8,bn_1_474,"To cut, chop"
কাটা,"এর আগে আরে বনে বিএমসি - র গাছ কাটার কর্মসূচিকে সমর্থন জানিয়ে জাভড়েকর দাবি করেছিলেন , ' দিল্লি মেট্রোর জন্যও গাছ কাটার সময় মানুষরা বাধা দিয়েছিল ।",1,30,34,bn_1_475,"To cut, chop"
কাটা,এক দেড় বৎসর আগে থেকে হাজীগাঁও ও মোহাম্মদপুর এলাকায় পাহাড় কাটা বন্ধ হলেও বন্দর এলাকায় এখনও পাহাড় কাটার মহোৎসব চলছে ।,1,101,105,bn_1_476,"To cut, chop"
কাটা,মাসখানেক আগে গ্রামের একটি বড়ইগাছ কাটাকে কেন্দ্র করে বাগল মিয়ার সঙ্গে খালেক মিয়ার আবারও ঝগড়া হয় ।,1,34,38,bn_1_477,"To cut, chop"
কাটা,চাইনিজ ছেলেরা ইউরোপ - আমেরিকায় আসার আগে একটা চুল কাটার মেশিন নিয়ে আসে ।,1,50,54,bn_1_478,"To cut, chop"
কাটা,এর আগে সকালে সোনারগাঁ উপজেলার জামপুর ইউনিয়নের মুছারচর গ্রামে বাড়ির পাশের খেতে ধান কাটার সময় ওবায়দুল (৩০) নামের এক কৃষক মারা গেছেন।,1,82,86,bn_1_479,"To cut, chop"
কাটা,আগে তিন মাস আগে টিকিট কাটার সুবিধা ছিল ।,1,22,26,bn_1_480,"To cut, chop"
কাটা,কৃষকরা চৈত্র মাসের তারিখের মধ্যে পাট রোপন করেন । আর পাট কাটার থেকে দিন আগে কোন রকম চাষ ছাড়ায় পাটের জমির মধ্যে আউশ বীজ ছিটিয়ে দেয় । আউশ ধান ঘন থাকলে পাট কাটার পর তুলে খালি স্থানে রোপন করা হয় এবং ঘাস পরিষ্কার করা হয় ।,1,56,60,bn_1_481,"To cut, chop"
কাটা,ফসল কাটার এক সপ্তাহ আগে শিমজাতীয় শস্য লাগানোর পদ্ধতিকে কী বলে?,1,4,8,bn_1_482,"To cut, chop"
কাটা,মাথা কাটার আগে তাদের শরীরে লাল রঙের ডোরা আঁকা হতো ।,1,5,9,bn_1_483,"To cut, chop"
কাটা,ধান কাটার এক সপ্তাহ আগে কালবৈশাখীতে সব শেষ।,1,4,8,bn_1_484,"To cut, chop"
কাটা,এই গাছ কাটার প্রতিবাদে এর আগে আদালতে আবেদন জানিয়েছিল একাধিক স্বেচ্ছাসেবী সংস্থা ।,1,7,11,bn_1_485,"To cut, chop"
কাটা,"এক দিন আগে দুর্গাপুর যাওয়ার জন্য শিয়ালদহ আসানসোল ইন্টারসিটি এক্সপ্রেসে টিকিট কাটার পর , নির্ধারিত দিনে ( ২২ ফেব্রুয়ারি ) ট্রেন ছাড়ার আধ ঘণ্টা আগে ব্যারাকপুর স্টেশনে পৌঁছে শোনা গেল , ট্রেনটির যাত্রাপথ পরিবর্তন করা হয়েছে এবং নির্ধারিত রুট ব্যারাকপুর - নৈহাটি না হয়ে ট্রেনটি দক্ষিণেশ্বর - ডানকুনি হয়ে যাবে ।",1,79,83,bn_1_486,"To cut, chop"
কাটা,"’মো. জালাল উদ্দিন আরও বলেন, ‘রাস্তার পাশ থেকে কোনো গাছ কাটার আগে আমাদের অবহিত করা উচিত ছিল।",1,55,59,bn_1_487,"To cut, chop"
কাটা,শুক্রবার ট্রেনে ওঠার আশায় দু ' দিন আগে থেকে টিকিট কাটার চেষ্টা করেও বিধি বাম ।,1,51,55,bn_1_488,"To cut, chop"
গভীর,এই গভীর রাতেও পাশের বাসার গ্যারেজ থেকে সদ্য মুক্তি পাওয়া একটা হিন্দী গানের উচ্চস্বর ভেসে আসছে ।,0,3,7,bn_0_489,Deep
গভীর,"অভিযোগ আছে , দেশি-বিদেশি একটি মহলের যোগসাজশে গভীর ষড়যন্ত্রে তলিয়ে যাওয়া সিনহা পাকিস্তান স্টাইলে সরকারকে উচ্চ আদালত দিয়ে বিদায় করে সাংবিধানিক শূন্যতা সৃষ্টি করতে চেয়েছিলেন ।",0,45,49,bn_0_490,Deep
গভীর,"বাংলা একাডেমী এই বিশিষ্ট আইনজ্ঞ , প্রখ্যাত ইতিহাসবিদ , বাংলাদেশের বুদ্ধিবৃত্তিক জগতের অন্যতম শীর্ষপুরুষ , জাতির অভিভাবকপ্রতিম বিচারপতি মুহাম্মদ হাবিবুর রহমানের প্রয়াণে গভীর শোক প্রকাশ করছে এবং তাঁর শোকসন্তপ্ত পরিবারের প্রতি গভীর সমবেদনা জ্ঞাপন করছে ।",0,169,173,bn_0_491,Deep
গভীর,তার উপরে কৃষি-ঋণ মাফের এই হিড়িকে সেই সমস্যা আরও আরও গভীর হবে বলে আশঙ্কা অনেকের ।,0,53,57,bn_0_492,Deep
গভীর,সোমবার গভীর রাতে উপজেলার ভাঙ্গাবাড়ী ইউনিয়নের ক্ষিদ্র জোকনালা গ্রামের বারোয়ারী কালী মন্দির ও কালীপদ সরকারের পারিবারিক মন্দিরে এ ঘটনা ঘটে ।,0,7,11,bn_0_493,Deep
গভীর,মঙ্গলবার গভীর রাতে চট্টগ্রাম-কক্সবাজার মহাসড়কের পটিয়া ক্রসিং এলাকায় এ ঘটনা ঘটে ।,0,9,13,bn_0_494,Deep
গভীর,"আসাদুজ্জামানের স্মৃতির প্রতি গভীর শ্রদ্ধা নিবেদন করে বলেন , তিনি একজন কাজপাগল মানুষ ছিলেন ।",0,29,33,bn_0_495,Deep
গভীর,গভীর রাতে বাউল গানের সুন্দরী শিল্পীরা নানান অঙ্গভঙ্গির মাধ্যমে যুবকদের কাছ থেকে টাকা পয়সা হাতিয়ে নিচ্ছে ।,0,0,4,bn_0_496,Deep
গভীর,' সালের ফেব্রুয়ারি শহীদ জাফর-জয়নাল-দিপালী-কাঞ্চন'এর অমর স্মৃতির প্রতি গভীর শ্রদ্ধা জানিয়ে বাংলাদেশ ন্যাশনাল আওয়ামী পার্টি-বাংলাদেশ চেয়ারম্যান জেবেল রহমান গানি ও মহাসচিব এম .,0,72,76,bn_0_497,Deep
গভীর,"দুর্নীতি , পুলিশ বাহিনীর দুর্নীতিগ্রস্থতা এবং সমাজে দুর্নীতির বিস্তার নিয়ে আরেকটু গভীর পর্যালোচনা ও বিশ্লেষন করে লিখুন ।",0,83,87,bn_0_498,Deep
গভীর,"শহীদ সাংবাদিক সিরাজুদ্দীন হোসেনের সন্তান , প্রজন্ম ' এর সাবেক সভাপতি , গৌরব'৭১ এর উপদেষ্টা , বিশিষ্ট সাংবাদিক শাহীন রেজা নূরের মৃত্যুতে গভীর শোক প্রকাশ করেছেন বাংলাদেশ আওয়ামী .. .",0,136,140,bn_0_499,Deep
গভীর,"শাহপরাণ থানার ওসি আখতার হোসেন জানান , গভীর রাতে ছাত্রলীগের কর্মীরা তিন শিবিরকর্মীকে পুলিশের কাছে হস্তান্তর করেছে ।",0,38,42,bn_0_500,Deep
গভীর,"তবে লিস্টে বাদ পড়ে যাওয়া আরো অনেক - অ নে ক নাম না জানা তুচ্ছ লতা , গুল্ম , গাছগাছালি , সহজ-সরল মানুষজনদের গভীর ক্লোজ আপ কিংবা গ্রুপ ফটো এবং আরো অজানা সব্বাই দল বেধে যেন পেছন থেকে জামা টেনে ধরে বলছে , ওমা আমরা দুধ ভাত , তাই না ?",0,108,112,bn_0_501,Deep
গভীর,"নামকরণের পেছনের অনুপ্রেরণা সম্পর্কে রেস্তোরাঁর ছয় মালিকের মধ্যে অন্যতম , আবিদ এ আজাদ বলেন , "" গভীর রাত পর্যন্ত অতিথিদের সেবা করাই আমাদের লক্ষ্য । """,0,95,99,bn_0_502,Deep
গভীর,"হঠাত্ গভীর রাতে নলিনীকান্তকে জাগিয়ে দাদাঠাকুর বল্লেন , "" ওরে নলিনী , একটা বড় জিনিষ আবিষ্কার করেছি ।",0,6,10,bn_0_503,Deep
গভীর,আর অল্প পরিসরে কিছু পানি উঠছে বা নাজুক অবস্থায় রয়েছে টির কাছাকাছি গভীর নলকূপ ।,0,68,72,bn_0_504,Deep
গভীর,সোনাদিয়ায় গভীর সমুদ্র বন্দর স্থাপনের পরিকল্পনার কথাও তিনি বলেন ।,0,12,16,bn_0_505,Deep
গভীর,"গভীর ও লম্বা শ্বাস নেওয়া , প্রতিটি বলের আগে ফোকাস ঠিক করে নেওয়া ।",0,0,4,bn_0_506,Deep
গভীর,গভীর রাতে ঢাবি টিএসসির কক্ষ থেকে তরুণ-তরুণী উদ্ধার,0,0,4,bn_0_507,Deep
গভীর,"রোববার মতিঝিলে হেফাজতের সমাবেশ চলাকালে পল্টন , গুলিস্তান , বিজযনগর ও কাকরাইলজুড়ে ব্যাপক তাণ্ডব চলার পর গভীর রাতে অভিযান চালিয়ে চট্টগ্রামভিত্তিক এ সংগঠনের কর্মীদের উৎখাত করে আইন-শৃঙ্খলা বাহিনী ।",0,104,108,bn_0_508,Deep
গভীর,"সিরিয়ায় ব্যাপক গণহত্যায় গভীর উদ্বেগ প্রকাশ করে বাংলাদেশ জামায়াতে ইসলামীর ভারপ্রাপ্ত আমীর ও সাবেক এমপি অধ্যাপক মুজিবুর রহমান আজ ফেব্রুয়ারী প্রদত্ত এক বিবৃতিতে বলেন , "" সিরিয়ায় ব্যাপক গণহত্যায় আমি গভীরভাবে উদ্বিগ্ন ও মর্মাহত ।",0,27,31,bn_0_509,Deep
গভীর,পরে সরকার বিকল্প হিসেবে জাপানের কাছে গভীর সমুদ্রবন্দর নির্মাণের প্রস্তাব দিলে জাপান এগিয়ে আসে ।,0,37,41,bn_0_510,Deep
গভীর,গভীর রাতে নির্বাচনী অফিসে আগুন দেখতে পেয়ে চিৎকার দিলে স্থানীয় লোকজন এসে আগুন নিভিয়ে ফেলে ।,0,0,4,bn_0_511,Deep
গভীর,এখানে ফুট গভীর খনন কাজ করা হয়েছে ।,0,10,14,bn_0_512,Deep
গভীর,"ডিএমপির উপকমিশনার ( গণমাধ্যম ) মাসুদুর রহমান জানান , বুধবার গভীর রাতে রাজধানীর বিভিন্ন এলাকায় অভিযান চালিয়ে মামলার এজাহারভুক্ত বিমানের সাত প্রকৌশল কর্মকর্তাকে গ্রেপ্তার করে ঢাকা মহানগর পুলিশের কাউন্টার টেররিজম ইউনিট ।",0,60,64,bn_0_513,Deep
গভীর,"পাম্পের সাহায্যে পুকুর , নালা , কুয়ো অথবা গভীর / অগভীর নলকূপ থেকে জল তোলা হয় ।",0,43,47,bn_0_514,Deep
গভীর,তারা গভীর সমুদ্রের উৎপত্তির কালো শালগুলির সাথে সংঘটিত হয় ।,0,5,9,bn_0_515,Deep
গভীর,"নং দূরবর্তী হুঁশিয়ারি সংকেতের অর্থ হলো , দূরে গভীর সাগরে ঝড় সৃষ্টি হয়েছে ।",0,47,51,bn_0_516,Deep
গভীর,"স্থবির অপেক্ষায় কেবল যন্ত্রণা নয় একটি সুখ আছে , শূন্যতার ভেতর গভীর এক গল্প হয় সে ।",0,64,68,bn_0_517,Deep
গভীর,চাণক্যের বিভিন্ন বিষয়ে গভীর জ্ঞান ছিল ।,0,24,28,bn_0_518,Deep
গভীর,"গত রা এপ্রিল গ্রামবাসীর আয়োজনে তারা জানান , গত শে ফেব্রুয়ারি গভীর রাতে ওই গ্রামের পূর্বে বোরো ফসল জমির মাঠে গভীর নলকুপের পাহারাদার আমির উদ্দিন সরকারের পুত্র মোঃ মামুনুর রশিদ ( ) কে একই গ্রামের মোজাম্মেল হক ( ) , ছানোয়ার হোসেন ( ) , কুলছুমা বেগম ( ) , মিজানুর রহমান ( ) সহ সঙ্গবদ্ধ একটি অপরাধী চক্র রাত আনুমানিক টায় মামুনুর রশিদকে হাত পা বেধে অমানুষিক নির্যাতন করে কিলোমিটার দুরে তাদের গোপন আস্তানায় নিয়ে গিয়ে আটক রেখে মামুনের নিকট থাকা মুঠোফোন কেড়ে নেয় ।",0,63,67,bn_0_519,Deep
গভীর,কিন্তু এই গভীর সমুদ্রবন্দরে ভিড়তে পারবে মিটার গভীরতার জাহাজও ।,0,10,14,bn_0_520,Deep
গভীর,তার মৃত্যুতে গভীর শোক প্রকাশ করেছেন প্রধানমন্ত্রী শেখ হাসিনা ও আওয়ামী লীগের সাধারণ সম্পাদক ওবায়দুল কাদের ।,1,13,17,bn_1_521,"Profound, intense"
গভীর,প্রধানমন্ত্রী শেখ হাসিনা সৌদি আরবের মিনায় পদদলিত হয়ে তিন শতাধিক হাজির মৃত্যু ও চারশ'রও বেশি হাজি আহত হওয়ার ঘটনায় গভীর শোক প্রকাশ করেছেন ।,1,117,121,bn_1_522,"Profound, intense"
গভীর,"আমি গভীর কৃতজ্ঞতা জানাচ্ছি সম্মানিত কাউন্সিলর , ডেলিগেট , আমার সমর্থক ও শুভানুধ্যায়ীদের প্রতি যাদের অকৃত্রিম সমর্থন ও সহযোগিতার জন্য আমি আজকের পর্যায়ে এসেছি ।",1,4,8,bn_1_523,"Profound, intense"
গভীর,"তারা মরহুমের রূহের মাগফিরাত কামনা করে শোকাহত পরিবার , নিকটজন ও গুণগ্রাহীদের প্রতি গভীর সমবেদনা জানান ।",1,82,86,bn_1_524,"Profound, intense"
গভীর,"তার পরিবারের প্রতি সমব্যথী হয়ে বলেছে , ' এই ভয়ানক রোগে স্যার ববি চার্লটন আক্রান্ত হওয়ায় ম্যানচেস্টার ইউনাইটেডের প্রত্যেকে গভীর দুঃখ প্রকাশ করছে ।",1,126,130,bn_1_525,"Profound, intense"
গভীর,কিন্তু সুশান্তের ঘনিষ্ঠ বন্ধু হিসেবে স্যামুয়েল হওকিপ ইনস্টাগ্রামে তাদের গভীর প্রেমের সম্পর্কে ব্যাপারে মুখ খুললেন ।,1,73,77,bn_1_526,"Profound, intense"
গভীর,বাজারটিতে পয়ঃনিষ্কাশনের জন্য একটি গভীর ও প্রশস্ত ড্রেন খনন অতীব জরুরি হয়ে পড়েছে বলে মনে করছেন বাজারের ব্যবসায়ী মহল ও ক্রেতা-বিক্রেতাসহ ভুক্তভোগীরা ।,1,35,39,bn_1_527,"Profound, intense"
গভীর,হাত ও গলায় গভীর ক্ষত নিয়ে আপাতত স্থানীয় এক হাসপাতালে চিকিৎসাধীন তিনি ।,1,12,16,bn_1_528,"Profound, intense"
গভীর,সুতরাং এ এক গভীর প্রেমের ইতিহাস ।,1,12,16,bn_1_529,"Profound, intense"
গভীর,রাষ্ট্রপতি প্রয়াত এই শিল্পীর আত্মার মাগফিরাত কামনা করেছেন ও তার শোকসন্তপ্ত পরিবারের প্রতি গভীর সমবেদনা জানিয়েছেন ।,1,91,95,bn_1_530,"Profound, intense"
গভীর,একইসাথে তাঁর শোকসন্তপ্ত পরিবারের প্রতি গভীর সমবেদনা জ্ঞাপন করেন ।,1,39,43,bn_1_531,"Profound, intense"
গভীর,"লন্ডন : লন্ডনে আয়োজিত এক নাগরিক স্মরণ সভায় সদ্য প্রয়াত মুক্তিযোদ্ধা , সাংবাদিক ও বঙ্গবন্ধুর ডেপুটি প্রেস সেক্রেটারি আমিনুল হক বাদশা'র স্মৃতির প্রতি গভীর শ্রদ্ধা নিবেদন করেছেন ব্রিটেন প্রবাসী বাংলাদেশিরা ।",1,151,155,bn_1_532,"Profound, intense"
গভীর,কোনও সম্পর্কের কি এটাই গভীর ট্রাজেডি নয় ?,1,23,27,bn_1_533,"Profound, intense"
গভীর,তার মৃত্যুতে গভীর শোকের ছায়া নেমে এসেছে কলকাতার সাংস্কৃতিক মহলে ।,1,13,17,bn_1_534,"Profound, intense"
গভীর,শাহিনুর রহমান মরহুমার মৃত্যুতে গভীর শোক প্রকাশ করেন ।,1,31,35,bn_1_535,"Profound, intense"
গভীর,"আসল কাজ হল পরস্পরের গভীর ভালবাসা , ছোট ছোট স্বার্থ ত্যাগ , আর সুন্দর ধারণা গড়ে তোলা ।",1,20,24,bn_1_536,"Profound, intense"
গভীর,কমনওয়েলথ মহাসচিব পেট্রেসিয়া স্কটল্যান্ড আন্তর্জাতিক নারী দিবস উপলক্ষে গত বৃহস্পতিবার দেয়া এক বিশেষ ঘোষণায় ' অসাধারণ নারী নেতৃত্ব ও গভীর অনুপ্রেরণার ' উৎস হিসাবে তিনজনের কথা তুলে ধরেন ।,1,135,139,bn_1_537,"Profound, intense"
গভীর,"কিন্তু আপনি যদি এখন যা জানেন , তার চেয়ে আরও গভীর কিছুর খোঁজ পান যেটা কম তাৎপর্যপূর্ণ , সেটা নিজের থেকেই ঝরে / সরে যাবে ।",1,45,49,bn_1_538,"Profound, intense"
